Date,AIR.PA,ASML.AS,BNP.PA,DHL.DE,ENEL.MI,MC.PA,OR.PA,SAN.MC,SAP.DE,SHELL.AS
2025-04-28,144.32000732421875,581.1468505859375,67.32980346679688,35.36893844604492,7.1282219886779785,497.70404052734375,372.4509582519531,6.342719554901123,246.57138061523438,27.72098731994629
2025-04-29,143.97999572753906,581.6441040039062,67.96585083007812,35.235721588134766,7.213193893432617,485.1127014160156,381.0943298339844,6.350617408752441,252.31942749023438,27.611112594604492
2025-04-30,147.13999938964844,579.1583862304688,67.50244140625,35.69246292114258,7.216970443725586,483.7247009277344,380.11212158203125,6.102831840515137,253.01315307617188,27.525129318237305
2025-05-02,154.9600067138672,605.406982421875,69.38331604003906,36.32999801635742,7.247182846069336,491.606689453125,386.29998779296875,6.255846977233887,263.91461181640625,28.026714324951172
2025-05-05,158.27999877929688,603.3189086914062,69.38331604003906,36.939998626708984,7.288724422454834,488.0374755859375,389.8500061035156,6.302244663238525,264.9552307128906,27.482135772705078
2025-05-06,156.63999938964844,598.0493774414062,69.05621337890625,37.060001373291016,7.26606559753418,484.9144592285156,381.1000061035156,6.267693042755127,261.9820861816406,27.596784591674805
2025-05-07,154.5800018310547,601.2310180664062,69.07437896728516,36.77000045776367,7.310439586639404,479.36236572265625,374.3999938964844,6.269667625427246,259.1576232910156,27.467803955078125
2025-05-08,158.3800048828125,626.8829956054688,69.96484375,37.459999084472656,7.159378528594971,483.12982177734375,375.3500061035156,6.476978302001953,260.4459533691406,27.644556045532227
2025-05-09,158.44000244140625,623.2042236328125,70.41915893554688,37.27000045776367,7.307607173919678,491.5075378417969,383.20001220703125,6.567800045013428,259.3062744140625,27.897735595703125
2025-05-12,158.5800018310547,663.07421875,71.82754516601562,39.040000915527344,7.257567882537842,525.9601440429688,394.54998779296875,6.678365707397461,260.1486511230469,28.485309600830078
2025-05-13,161.10000610351562,679.7778930664062,71.85480499267578,39.34000015258789,7.298165798187256,532.305419921875,385.1499938964844,6.696135520935059,260.0,28.83880615234375
2025-05-14,159.5,682.6611328125,72.61804962158203,39.04999923706055,7.311384201049805,520.7055053710938,372.6000061035156,6.808675289154053,262.3500061035156,28.685943603515625
2025-05-15,159.22000122070312,678.2864990234375,72.32728576660156,39.0099983215332,7.429400444030762,502.95867919921875,376.8999938964844,6.7820210456848145,263.20001220703125,28.606653213500977
2025-05-16,160.24000549316406,664.5656127929688,72.136474609375,38.650001525878906,7.511540412902832,499.5877685546875,373.8500061035156,6.824470520019531,266.25,28.853219985961914
2025-05-19,161.89999389648438,658.5999755859375,74.6022720336914,39.0,7.566300392150879,494.3331604003906,378.54998779296875,6.854085922241211,265.45001220703125,28.611488342285156
2025-05-20,161.83999633789062,656.2138061523438,75.07608795166016,39.040000915527344,7.638998508453369,500.5792236328125,381.04998779296875,6.953793048858643,265.1000061035156,28.722686767578125
2025-05-21,162.10000610351562,660.8868408203125,75.3661880493164,39.060001373291016,7.629558086395264,489.4255065917969,385.45001220703125,6.945895195007324,265.79998779296875,28.558307647705078
2025-05-22,161.25999450683594,653.0321044921875,74.94071197509766,38.68000030517578,7.670154571533203,480.94866943359375,379.75,6.983408451080322,265.5,28.190874099731445
2025-05-23,157.3000030517578,638.91357421875,73.33552551269531,38.02000045776367,7.627669811248779,474.90087890625,372.95001220703125,6.880740165710449,260.54998779296875,28.036165237426758
